"","time_string","state","value","week","season"
"4427","2019/20 SW33 (KW07)","A39..39",NA,33,2019
"4428","2019/20 SW34 (KW08)","A39..39",NA,34,2019
"4429","2019/20 SW35 (KW09)","A39..39",NA,35,2019
"4430","2019/20 SW36 (KW10)","A39..39",NA,36,2019
"4431","2019/20 SW37 (KW11)","A39..39",NA,37,2019
"4432","2019/20 SW38 (KW12)","A39..39",NA,38,2019
"4433","2019/20 SW39 (KW13)","A39..39",NA,39,2019
"4434","2019/20 SW40 (KW14)","A39..39",NA,40,2019
"4435","2019/20 SW41 (KW15)","A39..39",NA,41,2019
"4436","2019/20 SW42 (KW16)","A39..39",NA,42,2019
"4437","2019/20 SW43 (KW17)","A39..39",1,43,2019
"4438","2019/20 SW44 (KW18)","A39..39",1,44,2019
"4439","2019/20 SW45 (KW19)","A39..39",NA,45,2019
"4440","2019/20 SW46 (KW20)","A39..39",NA,46,2019
"4441","2019/20 SW47 (KW21)","A39..39",NA,47,2019
"4442","2019/20 SW48 (KW22)","A39..39",NA,48,2019
"4443","2019/20 SW50 (KW24)","A39..39",NA,50,2019
"4444","2019/20 SW51 (KW25)","A39..39",NA,51,2019
"4445","2019/20 SW52 (KW26)","A39..39",NA,52,2019
"4446","2020/21 SW01 (KW27)","A39..39",NA,1,2020
"4447","2020/21 SW02 (KW28)","A39..39",NA,2,2020
"4448","2020/21 SW03 (KW29)","A39..39",NA,3,2020
"4449","2020/21 SW04 (KW30)","A39..39",NA,4,2020
"4450","2020/21 SW05 (KW31)","A39..39",NA,5,2020
"4451","2020/21 SW06 (KW32)","A39..39",NA,6,2020
"4452","2020/21 SW07 (KW33)","A39..39",NA,7,2020
"4453","2020/21 SW08 (KW34)","A39..39",1,8,2020
"4454","2020/21 SW09 (KW35)","A39..39",NA,9,2020
"4455","2020/21 SW10 (KW36)","A39..39",NA,10,2020
"4456","2020/21 SW11 (KW37)","A39..39",NA,11,2020
"4457","2020/21 SW12 (KW38)","A39..39",NA,12,2020
"4458","2020/21 SW13 (KW39)","A39..39",NA,13,2020
"4459","2020/21 SW14 (KW40)","A39..39",NA,14,2020
"4460","2020/21 SW15 (KW41)","A39..39",NA,15,2020
"4461","2020/21 SW16 (KW42)","A39..39",NA,16,2020
"4462","2020/21 SW17 (KW43)","A39..39",NA,17,2020
"4463","2020/21 SW18 (KW44)","A39..39",NA,18,2020
"4464","2020/21 SW19 (KW45)","A39..39",NA,19,2020
"4465","2020/21 SW20 (KW46)","A39..39",NA,20,2020
"4466","2020/21 SW21 (KW47)","A39..39",NA,21,2020
"4467","2020/21 SW22 (KW48)","A39..39",NA,22,2020
"4468","2020/21 SW23 (KW49)","A39..39",NA,23,2020
"4469","2020/21 SW24 (KW50)","A39..39",1,24,2020
"4470","2020/21 SW25 (KW51)","A39..39",NA,25,2020
"4471","2020/21 SW26 (KW52)","A39..39",NA,26,2020
"4472","2020/21 SW27 (KW53)","A39..39",NA,27,2020
"4473","2019/20 SW27 (KW01)","A40..40",NA,27,2019
"4474","2019/20 SW28 (KW02)","A40..40",1,28,2019
"4475","2019/20 SW29 (KW03)","A40..40",NA,29,2019
"4476","2019/20 SW30 (KW04)","A40..40",NA,30,2019
"4477","2019/20 SW31 (KW05)","A40..40",NA,31,2019
"4478","2019/20 SW32 (KW06)","A40..40",NA,32,2019
"4479","2019/20 SW33 (KW07)","A40..40",1,33,2019
"4480","2019/20 SW34 (KW08)","A40..40",NA,34,2019
"4481","2019/20 SW35 (KW09)","A40..40",NA,35,2019
"4482","2019/20 SW36 (KW10)","A40..40",1,36,2019
"4483","2019/20 SW37 (KW11)","A40..40",NA,37,2019
"4484","2019/20 SW38 (KW12)","A40..40",NA,38,2019
"4485","2019/20 SW39 (KW13)","A40..40",NA,39,2019
"4486","2019/20 SW40 (KW14)","A40..40",NA,40,2019
"4487","2019/20 SW41 (KW15)","A40..40",NA,41,2019
"4488","2019/20 SW42 (KW16)","A40..40",NA,42,2019
"4489","2019/20 SW43 (KW17)","A40..40",NA,43,2019
"4490","2019/20 SW44 (KW18)","A40..40",NA,44,2019
"4491","2019/20 SW45 (KW19)","A40..40",NA,45,2019
"4492","2019/20 SW46 (KW20)","A40..40",NA,46,2019
"4493","2019/20 SW47 (KW21)","A40..40",NA,47,2019
"4494","2019/20 SW48 (KW22)","A40..40",NA,48,2019
"4495","2019/20 SW50 (KW24)","A40..40",NA,50,2019
"4496","2019/20 SW51 (KW25)","A40..40",NA,51,2019
"4497","2019/20 SW52 (KW26)","A40..40",NA,52,2019
"4498","2020/21 SW01 (KW27)","A40..40",NA,1,2020
"4499","2020/21 SW02 (KW28)","A40..40",NA,2,2020
"4500","2020/21 SW03 (KW29)","A40..40",NA,3,2020
"4501","2020/21 SW04 (KW30)","A40..40",NA,4,2020
"4502","2020/21 SW05 (KW31)","A40..40",NA,5,2020
"4503","2020/21 SW06 (KW32)","A40..40",NA,6,2020
"4504","2020/21 SW07 (KW33)","A40..40",NA,7,2020
"4505","2020/21 SW08 (KW34)","A40..40",NA,8,2020
"4506","2020/21 SW09 (KW35)","A40..40",NA,9,2020
"4507","2020/21 SW10 (KW36)","A40..40",NA,10,2020
"4508","2020/21 SW11 (KW37)","A40..40",NA,11,2020
"4509","2020/21 SW12 (KW38)","A40..40",NA,12,2020
"4510","2020/21 SW13 (KW39)","A40..40",NA,13,2020
"4511","2020/21 SW14 (KW40)","A40..40",NA,14,2020
"4512","2020/21 SW15 (KW41)","A40..40",NA,15,2020
"4513","2020/21 SW16 (KW42)","A40..40",NA,16,2020
"4514","2020/21 SW17 (KW43)","A40..40",NA,17,2020
"4515","2020/21 SW18 (KW44)","A40..40",NA,18,2020
"4516","2020/21 SW19 (KW45)","A40..40",NA,19,2020
"4517","2020/21 SW20 (KW46)","A40..40",NA,20,2020
"4518","2020/21 SW21 (KW47)","A40..40",NA,21,2020
"4519","2020/21 SW22 (KW48)","A40..40",NA,22,2020
"4520","2020/21 SW23 (KW49)","A40..40",NA,23,2020
"4521","2020/21 SW24 (KW50)","A40..40",NA,24,2020
"4522","2020/21 SW25 (KW51)","A40..40",1,25,2020
"4523","2020/21 SW26 (KW52)","A40..40",NA,26,2020
"4524","2020/21 SW27 (KW53)","A40..40",NA,27,2020
"4525","2019/20 SW27 (KW01)","A41..41",NA,27,2019
"4526","2019/20 SW28 (KW02)","A41..41",NA,28,2019
"4527","2019/20 SW29 (KW03)","A41..41",NA,29,2019
"4528","2019/20 SW30 (KW04)","A41..41",NA,30,2019
"4529","2019/20 SW31 (KW05)","A41..41",NA,31,2019
"4530","2019/20 SW32 (KW06)","A41..41",NA,32,2019
"4531","2019/20 SW33 (KW07)","A41..41",NA,33,2019
"4532","2019/20 SW34 (KW08)","A41..41",NA,34,2019
"4533","2019/20 SW35 (KW09)","A41..41",NA,35,2019
"4534","2019/20 SW36 (KW10)","A41..41",NA,36,2019
"4535","2019/20 SW37 (KW11)","A41..41",NA,37,2019
"4536","2019/20 SW38 (KW12)","A41..41",1,38,2019
"4537","2019/20 SW39 (KW13)","A41..41",NA,39,2019
"4538","2019/20 SW40 (KW14)","A41..41",NA,40,2019
"4539","2019/20 SW41 (KW15)","A41..41",NA,41,2019
"4540","2019/20 SW42 (KW16)","A41..41",NA,42,2019
"4541","2019/20 SW43 (KW17)","A41..41",NA,43,2019
"4542","2019/20 SW44 (KW18)","A41..41",NA,44,2019
"4543","2019/20 SW45 (KW19)","A41..41",NA,45,2019
"4544","2019/20 SW46 (KW20)","A41..41",NA,46,2019
"4545","2019/20 SW47 (KW21)","A41..41",NA,47,2019
"4546","2019/20 SW48 (KW22)","A41..41",NA,48,2019
"4547","2019/20 SW50 (KW24)","A41..41",NA,50,2019
"4548","2019/20 SW51 (KW25)","A41..41",NA,51,2019
"4549","2019/20 SW52 (KW26)","A41..41",NA,52,2019
"4550","2020/21 SW01 (KW27)","A41..41",NA,1,2020
"4551","2020/21 SW02 (KW28)","A41..41",NA,2,2020
"4552","2020/21 SW03 (KW29)","A41..41",NA,3,2020
"4553","2020/21 SW04 (KW30)","A41..41",NA,4,2020
"4554","2020/21 SW05 (KW31)","A41..41",NA,5,2020
"4555","2020/21 SW06 (KW32)","A41..41",NA,6,2020
"4556","2020/21 SW07 (KW33)","A41..41",NA,7,2020
"4557","2020/21 SW08 (KW34)","A41..41",1,8,2020
"4558","2020/21 SW09 (KW35)","A41..41",NA,9,2020
"4559","2020/21 SW10 (KW36)","A41..41",NA,10,2020
"4560","2020/21 SW11 (KW37)","A41..41",NA,11,2020
"4561","2020/21 SW12 (KW38)","A41..41",NA,12,2020
"4562","2020/21 SW13 (KW39)","A41..41",NA,13,2020
"4563","2020/21 SW14 (KW40)","A41..41",NA,14,2020
"4564","2020/21 SW15 (KW41)","A41..41",NA,15,2020
"4565","2020/21 SW16 (KW42)","A41..41",1,16,2020
"4566","2020/21 SW17 (KW43)","A41..41",NA,17,2020
"4567","2020/21 SW18 (KW44)","A41..41",NA,18,2020
"4568","2020/21 SW19 (KW45)","A41..41",NA,19,2020
"4569","2020/21 SW20 (KW46)","A41..41",NA,20,2020
"4570","2020/21 SW21 (KW47)","A41..41",NA,21,2020
"4571","2020/21 SW22 (KW48)","A41..41",NA,22,2020
"4572","2020/21 SW23 (KW49)","A41..41",NA,23,2020
"4573","2020/21 SW24 (KW50)","A41..41",1,24,2020
"4574","2020/21 SW25 (KW51)","A41..41",1,25,2020
"4575","2020/21 SW26 (KW52)","A41..41",NA,26,2020
"4576","2020/21 SW27 (KW53)","A41..41",NA,27,2020
"4577","2019/20 SW27 (KW01)","A42..42",NA,27,2019
"4578","2019/20 SW28 (KW02)","A42..42",NA,28,2019
"4579","2019/20 SW29 (KW03)","A42..42",NA,29,2019
"4580","2019/20 SW30 (KW04)","A42..42",NA,30,2019
"4581","2019/20 SW31 (KW05)","A42..42",NA,31,2019
"4582","2019/20 SW32 (KW06)","A42..42",NA,32,2019
"4583","2019/20 SW33 (KW07)","A42..42",NA,33,2019
"4584","2019/20 SW34 (KW08)","A42..42",1,34,2019
"4585","2019/20 SW35 (KW09)","A42..42",NA,35,2019
"4586","2019/20 SW36 (KW10)","A42..42",NA,36,2019
"4587","2019/20 SW37 (KW11)","A42..42",NA,37,2019
"4588","2019/20 SW38 (KW12)","A42..42",NA,38,2019
"4589","2019/20 SW39 (KW13)","A42..42",NA,39,2019
"4590","2019/20 SW40 (KW14)","A42..42",NA,40,2019
"4591","2019/20 SW41 (KW15)","A42..42",NA,41,2019
"4592","2019/20 SW42 (KW16)","A42..42",NA,42,2019
"4593","2019/20 SW43 (KW17)","A42..42",NA,43,2019
"4594","2019/20 SW44 (KW18)","A42..42",NA,44,2019
"4595","2019/20 SW45 (KW19)","A42..42",NA,45,2019
"4596","2019/20 SW46 (KW20)","A42..42",NA,46,2019
"4597","2019/20 SW47 (KW21)","A42..42",NA,47,2019
"4598","2019/20 SW48 (KW22)","A42..42",NA,48,2019
"4599","2019/20 SW50 (KW24)","A42..42",NA,50,2019
"4600","2019/20 SW51 (KW25)","A42..42",NA,51,2019
"4601","2019/20 SW52 (KW26)","A42..42",NA,52,2019
"4602","2020/21 SW01 (KW27)","A42..42",NA,1,2020
"4603","2020/21 SW02 (KW28)","A42..42",NA,2,2020
"4604","2020/21 SW03 (KW29)","A42..42",NA,3,2020
"4605","2020/21 SW04 (KW30)","A42..42",NA,4,2020
"4606","2020/21 SW05 (KW31)","A42..42",NA,5,2020
"4607","2020/21 SW06 (KW32)","A42..42",NA,6,2020
"4608","2020/21 SW07 (KW33)","A42..42",NA,7,2020
"4609","2020/21 SW08 (KW34)","A42..42",NA,8,2020
"4610","2020/21 SW09 (KW35)","A42..42",NA,9,2020
"4611","2020/21 SW10 (KW36)","A42..42",NA,10,2020
"4612","2020/21 SW11 (KW37)","A42..42",NA,11,2020
"4613","2020/21 SW12 (KW38)","A42..42",NA,12,2020
"4614","2020/21 SW13 (KW39)","A42..42",NA,13,2020
"4615","2020/21 SW14 (KW40)","A42..42",NA,14,2020
"4616","2020/21 SW15 (KW41)","A42..42",NA,15,2020
"4617","2020/21 SW16 (KW42)","A42..42",NA,16,2020
"4618","2020/21 SW17 (KW43)","A42..42",NA,17,2020
"4619","2020/21 SW18 (KW44)","A42..42",1,18,2020
"4620","2020/21 SW19 (KW45)","A42..42",NA,19,2020
"4621","2020/21 SW20 (KW46)","A42..42",NA,20,2020
"4622","2020/21 SW21 (KW47)","A42..42",NA,21,2020
"4623","2020/21 SW22 (KW48)","A42..42",NA,22,2020
"4624","2020/21 SW23 (KW49)","A42..42",NA,23,2020
"4625","2020/21 SW24 (KW50)","A42..42",NA,24,2020
"4626","2020/21 SW25 (KW51)","A42..42",NA,25,2020
"4627","2020/21 SW26 (KW52)","A42..42",NA,26,2020
"4628","2020/21 SW27 (KW53)","A42..42",NA,27,2020
"4629","2019/20 SW27 (KW01)","A43..43",2,27,2019
"4630","2019/20 SW28 (KW02)","A43..43",NA,28,2019
"4631","2019/20 SW29 (KW03)","A43..43",NA,29,2019
"4632","2019/20 SW30 (KW04)","A43..43",NA,30,2019
"4633","2019/20 SW31 (KW05)","A43..43",NA,31,2019
"4634","2019/20 SW32 (KW06)","A43..43",NA,32,2019
"4635","2019/20 SW33 (KW07)","A43..43",NA,33,2019
"4636","2019/20 SW34 (KW08)","A43..43",NA,34,2019
"4637","2019/20 SW35 (KW09)","A43..43",NA,35,2019
"4638","2019/20 SW36 (KW10)","A43..43",NA,36,2019
"4639","2019/20 SW37 (KW11)","A43..43",1,37,2019
"4640","2019/20 SW38 (KW12)","A43..43",1,38,2019
"4641","2019/20 SW39 (KW13)","A43..43",NA,39,2019
"4642","2019/20 SW40 (KW14)","A43..43",NA,40,2019
"4643","2019/20 SW41 (KW15)","A43..43",NA,41,2019
"4644","2019/20 SW42 (KW16)","A43..43",NA,42,2019
"4645","2019/20 SW43 (KW17)","A43..43",NA,43,2019
"4646","2019/20 SW44 (KW18)","A43..43",NA,44,2019
"4647","2019/20 SW45 (KW19)","A43..43",NA,45,2019
"4648","2019/20 SW46 (KW20)","A43..43",NA,46,2019
"4649","2019/20 SW47 (KW21)","A43..43",NA,47,2019
"4650","2019/20 SW48 (KW22)","A43..43",NA,48,2019
"4651","2019/20 SW50 (KW24)","A43..43",NA,50,2019
"4652","2019/20 SW51 (KW25)","A43..43",NA,51,2019
"4653","2019/20 SW52 (KW26)","A43..43",NA,52,2019
"4654","2020/21 SW01 (KW27)","A43..43",NA,1,2020
"4655","2020/21 SW02 (KW28)","A43..43",NA,2,2020
"4656","2020/21 SW03 (KW29)","A43..43",NA,3,2020
"4657","2020/21 SW04 (KW30)","A43..43",NA,4,2020
"4658","2020/21 SW05 (KW31)","A43..43",NA,5,2020
"4659","2020/21 SW06 (KW32)","A43..43",NA,6,2020
"4660","2020/21 SW07 (KW33)","A43..43",NA,7,2020
"4661","2020/21 SW08 (KW34)","A43..43",NA,8,2020
"4662","2020/21 SW09 (KW35)","A43..43",NA,9,2020
"4663","2020/21 SW10 (KW36)","A43..43",NA,10,2020
"4664","2020/21 SW11 (KW37)","A43..43",NA,11,2020
"4665","2020/21 SW12 (KW38)","A43..43",NA,12,2020
"4666","2020/21 SW13 (KW39)","A43..43",NA,13,2020
"4667","2020/21 SW14 (KW40)","A43..43",NA,14,2020
"4668","2020/21 SW15 (KW41)","A43..43",NA,15,2020
"4669","2020/21 SW16 (KW42)","A43..43",NA,16,2020
"4670","2020/21 SW17 (KW43)","A43..43",NA,17,2020
"4671","2020/21 SW18 (KW44)","A43..43",1,18,2020
"4672","2020/21 SW19 (KW45)","A43..43",NA,19,2020
"4673","2020/21 SW20 (KW46)","A43..43",NA,20,2020
"4674","2020/21 SW21 (KW47)","A43..43",NA,21,2020
"4675","2020/21 SW22 (KW48)","A43..43",NA,22,2020
"4676","2020/21 SW23 (KW49)","A43..43",NA,23,2020
"4677","2020/21 SW24 (KW50)","A43..43",NA,24,2020
"4678","2020/21 SW25 (KW51)","A43..43",NA,25,2020
"4679","2020/21 SW26 (KW52)","A43..43",NA,26,2020
"4680","2020/21 SW27 (KW53)","A43..43",NA,27,2020
"4681","2019/20 SW27 (KW01)","A44..44",1,27,2019
"4682","2019/20 SW28 (KW02)","A44..44",NA,28,2019
"4683","2019/20 SW29 (KW03)","A44..44",NA,29,2019
"4684","2019/20 SW30 (KW04)","A44..44",NA,30,2019
"4685","2019/20 SW31 (KW05)","A44..44",NA,31,2019
"4686","2019/20 SW32 (KW06)","A44..44",NA,32,2019
"4687","2019/20 SW33 (KW07)","A44..44",NA,33,2019
"4688","2019/20 SW34 (KW08)","A44..44",NA,34,2019
"4689","2019/20 SW35 (KW09)","A44..44",1,35,2019
"4690","2019/20 SW36 (KW10)","A44..44",NA,36,2019
"4691","2019/20 SW37 (KW11)","A44..44",NA,37,2019
"4692","2019/20 SW38 (KW12)","A44..44",NA,38,2019
"4693","2019/20 SW39 (KW13)","A44..44",NA,39,2019
"4694","2019/20 SW40 (KW14)","A44..44",NA,40,2019
"4695","2019/20 SW41 (KW15)","A44..44",NA,41,2019
"4696","2019/20 SW42 (KW16)","A44..44",NA,42,2019
"4697","2019/20 SW43 (KW17)","A44..44",NA,43,2019
"4698","2019/20 SW44 (KW18)","A44..44",NA,44,2019
"4699","2019/20 SW45 (KW19)","A44..44",NA,45,2019
"4700","2019/20 SW46 (KW20)","A44..44",1,46,2019
"4701","2019/20 SW47 (KW21)","A44..44",NA,47,2019
"4702","2019/20 SW48 (KW22)","A44..44",NA,48,2019
"4703","2019/20 SW50 (KW24)","A44..44",NA,50,2019
"4704","2019/20 SW51 (KW25)","A44..44",NA,51,2019
"4705","2019/20 SW52 (KW26)","A44..44",NA,52,2019
"4706","2020/21 SW01 (KW27)","A44..44",NA,1,2020
"4707","2020/21 SW02 (KW28)","A44..44",NA,2,2020
"4708","2020/21 SW03 (KW29)","A44..44",NA,3,2020
"4709","2020/21 SW04 (KW30)","A44..44",NA,4,2020
"4710","2020/21 SW05 (KW31)","A44..44",NA,5,2020
"4711","2020/21 SW06 (KW32)","A44..44",NA,6,2020
"4712","2020/21 SW07 (KW33)","A44..44",NA,7,2020
"4713","2020/21 SW08 (KW34)","A44..44",NA,8,2020
"4714","2020/21 SW09 (KW35)","A44..44",NA,9,2020
"4715","2020/21 SW10 (KW36)","A44..44",NA,10,2020
"4716","2020/21 SW11 (KW37)","A44..44",NA,11,2020
"4717","2020/21 SW12 (KW38)","A44..44",NA,12,2020
"4718","2020/21 SW13 (KW39)","A44..44",NA,13,2020
"4719","2020/21 SW14 (KW40)","A44..44",NA,14,2020
"4720","2020/21 SW15 (KW41)","A44..44",NA,15,2020
"4721","2020/21 SW16 (KW42)","A44..44",NA,16,2020
"4722","2020/21 SW17 (KW43)","A44..44",NA,17,2020
"4723","2020/21 SW18 (KW44)","A44..44",NA,18,2020
"4724","2020/21 SW19 (KW45)","A44..44",NA,19,2020
"4725","2020/21 SW20 (KW46)","A44..44",NA,20,2020
"4726","2020/21 SW21 (KW47)","A44..44",NA,21,2020
"4727","2020/21 SW22 (KW48)","A44..44",NA,22,2020
"4728","2020/21 SW23 (KW49)","A44..44",NA,23,2020
"4729","2020/21 SW24 (KW50)","A44..44",NA,24,2020
"4730","2020/21 SW25 (KW51)","A44..44",NA,25,2020
"4731","2020/21 SW26 (KW52)","A44..44",NA,26,2020
"4732","2020/21 SW27 (KW53)","A44..44",NA,27,2020
"4733","2019/20 SW27 (KW01)","A45..45",NA,27,2019
"4734","2019/20 SW28 (KW02)","A45..45",NA,28,2019
"4735","2019/20 SW29 (KW03)","A45..45",NA,29,2019
"4736","2019/20 SW30 (KW04)","A45..45",NA,30,2019
"4737","2019/20 SW31 (KW05)","A45..45",NA,31,2019
"4738","2019/20 SW32 (KW06)","A45..45",NA,32,2019
"4739","2019/20 SW33 (KW07)","A45..45",1,33,2019
"4740","2019/20 SW34 (KW08)","A45..45",NA,34,2019
"4741","2019/20 SW35 (KW09)","A45..45",NA,35,2019
"4742","2019/20 SW36 (KW10)","A45..45",NA,36,2019
"4743","2019/20 SW37 (KW11)","A45..45",NA,37,2019
"4744","2019/20 SW38 (KW12)","A45..45",NA,38,2019
"4745","2019/20 SW39 (KW13)","A45..45",NA,39,2019
"4746","2019/20 SW40 (KW14)","A45..45",NA,40,2019
"4747","2019/20 SW41 (KW15)","A45..45",NA,41,2019
"4748","2019/20 SW42 (KW16)","A45..45",NA,42,2019
"4749","2019/20 SW43 (KW17)","A45..45",NA,43,2019
"4750","2019/20 SW44 (KW18)","A45..45",NA,44,2019
"4751","2019/20 SW45 (KW19)","A45..45",NA,45,2019
"4752","2019/20 SW46 (KW20)","A45..45",NA,46,2019
"4753","2019/20 SW47 (KW21)","A45..45",NA,47,2019
"4754","2019/20 SW48 (KW22)","A45..45",NA,48,2019
"4755","2019/20 SW50 (KW24)","A45..45",NA,50,2019
"4756","2019/20 SW51 (KW25)","A45..45",NA,51,2019
"4757","2019/20 SW52 (KW26)","A45..45",NA,52,2019
"4758","2020/21 SW01 (KW27)","A45..45",NA,1,2020
"4759","2020/21 SW02 (KW28)","A45..45",NA,2,2020
"4760","2020/21 SW03 (KW29)","A45..45",NA,3,2020
"4761","2020/21 SW04 (KW30)","A45..45",NA,4,2020
"4762","2020/21 SW05 (KW31)","A45..45",NA,5,2020
"4763","2020/21 SW06 (KW32)","A45..45",NA,6,2020
"4764","2020/21 SW07 (KW33)","A45..45",NA,7,2020
"4765","2020/21 SW08 (KW34)","A45..45",NA,8,2020
"4766","2020/21 SW09 (KW35)","A45..45",NA,9,2020
"4767","2020/21 SW10 (KW36)","A45..45",NA,10,2020
"4768","2020/21 SW11 (KW37)","A45..45",NA,11,2020
"4769","2020/21 SW12 (KW38)","A45..45",NA,12,2020
"4770","2020/21 SW13 (KW39)","A45..45",NA,13,2020
"4771","2020/21 SW14 (KW40)","A45..45",NA,14,2020
"4772","2020/21 SW15 (KW41)","A45..45",NA,15,2020
"4773","2020/21 SW16 (KW42)","A45..45",NA,16,2020
"4774","2020/21 SW17 (KW43)","A45..45",NA,17,2020
"4775","2020/21 SW18 (KW44)","A45..45",NA,18,2020
"4776","2020/21 SW19 (KW45)","A45..45",NA,19,2020
"4777","2020/21 SW20 (KW46)","A45..45",NA,20,2020
"4778","2020/21 SW21 (KW47)","A45..45",NA,21,2020
"4779","2020/21 SW22 (KW48)","A45..45",NA,22,2020
"4780","2020/21 SW23 (KW49)","A45..45",NA,23,2020
"4781","2020/21 SW24 (KW50)","A45..45",NA,24,2020
"4782","2020/21 SW25 (KW51)","A45..45",NA,25,2020
"4783","2020/21 SW26 (KW52)","A45..45",NA,26,2020
"4784","2020/21 SW27 (KW53)","A45..45",NA,27,2020
"4785","2019/20 SW27 (KW01)","A46..46",NA,27,2019
"4786","2019/20 SW28 (KW02)","A46..46",NA,28,2019
"4787","2019/20 SW29 (KW03)","A46..46",NA,29,2019
"4788","2019/20 SW30 (KW04)","A46..46",NA,30,2019
"4789","2019/20 SW31 (KW05)","A46..46",NA,31,2019
"4790","2019/20 SW32 (KW06)","A46..46",NA,32,2019
"4791","2019/20 SW33 (KW07)","A46..46",NA,33,2019
"4792","2019/20 SW34 (KW08)","A46..46",NA,34,2019
"4793","2019/20 SW35 (KW09)","A46..46",1,35,2019
"4794","2019/20 SW36 (KW10)","A46..46",NA,36,2019
"4795","2019/20 SW37 (KW11)","A46..46",NA,37,2019
"4796","2019/20 SW38 (KW12)","A46..46",NA,38,2019
"4797","2019/20 SW39 (KW13)","A46..46",NA,39,2019
"4798","2019/20 SW40 (KW14)","A46..46",NA,40,2019
"4799","2019/20 SW41 (KW15)","A46..46",NA,41,2019
"4800","2019/20 SW42 (KW16)","A46..46",NA,42,2019
"4801","2019/20 SW43 (KW17)","A46..46",NA,43,2019
"4802","2019/20 SW44 (KW18)","A46..46",NA,44,2019
"4803","2019/20 SW45 (KW19)","A46..46",NA,45,2019
"4804","2019/20 SW46 (KW20)","A46..46",NA,46,2019
"4805","2019/20 SW47 (KW21)","A46..46",NA,47,2019
"4806","2019/20 SW48 (KW22)","A46..46",NA,48,2019
"4807","2019/20 SW50 (KW24)","A46..46",NA,50,2019
"4808","2019/20 SW51 (KW25)","A46..46",NA,51,2019
"4809","2019/20 SW52 (KW26)","A46..46",NA,52,2019
"4810","2020/21 SW01 (KW27)","A46..46",NA,1,2020
"4811","2020/21 SW02 (KW28)","A46..46",NA,2,2020
"4812","2020/21 SW03 (KW29)","A46..46",NA,3,2020
"4813","2020/21 SW04 (KW30)","A46..46",NA,4,2020
"4814","2020/21 SW05 (KW31)","A46..46",NA,5,2020
"4815","2020/21 SW06 (KW32)","A46..46",NA,6,2020
"4816","2020/21 SW07 (KW33)","A46..46",NA,7,2020
"4817","2020/21 SW08 (KW34)","A46..46",NA,8,2020
"4818","2020/21 SW09 (KW35)","A46..46",NA,9,2020
"4819","2020/21 SW10 (KW36)","A46..46",NA,10,2020
"4820","2020/21 SW11 (KW37)","A46..46",NA,11,2020
"4821","2020/21 SW12 (KW38)","A46..46",NA,12,2020
"4822","2020/21 SW13 (KW39)","A46..46",NA,13,2020
"4823","2020/21 SW14 (KW40)","A46..46",NA,14,2020
"4824","2020/21 SW15 (KW41)","A46..46",NA,15,2020
"4825","2020/21 SW16 (KW42)","A46..46",NA,16,2020
"4826","2020/21 SW17 (KW43)","A46..46",NA,17,2020
"4827","2020/21 SW18 (KW44)","A46..46",1,18,2020
"4828","2020/21 SW19 (KW45)","A46..46",NA,19,2020
"4829","2020/21 SW20 (KW46)","A46..46",NA,20,2020
"4830","2020/21 SW21 (KW47)","A46..46",NA,21,2020
"4831","2020/21 SW22 (KW48)","A46..46",NA,22,2020
"4832","2020/21 SW23 (KW49)","A46..46",NA,23,2020
"4833","2020/21 SW24 (KW50)","A46..46",NA,24,2020
"4834","2020/21 SW25 (KW51)","A46..46",NA,25,2020
"4835","2020/21 SW26 (KW52)","A46..46",NA,26,2020
"4836","2020/21 SW27 (KW53)","A46..46",NA,27,2020
"4837","2019/20 SW27 (KW01)","A47..47",NA,27,2019
"4838","2019/20 SW28 (KW02)","A47..47",NA,28,2019
"4839","2019/20 SW29 (KW03)","A47..47",NA,29,2019
"4840","2019/20 SW30 (KW04)","A47..47",NA,30,2019
"4841","2019/20 SW31 (KW05)","A47..47",NA,31,2019
"4842","2019/20 SW32 (KW06)","A47..47",NA,32,2019
"4843","2019/20 SW33 (KW07)","A47..47",NA,33,2019
"4844","2019/20 SW34 (KW08)","A47..47",NA,34,2019
"4845","2019/20 SW35 (KW09)","A47..47",NA,35,2019
"4846","2019/20 SW36 (KW10)","A47..47",NA,36,2019
"4847","2019/20 SW37 (KW11)","A47..47",NA,37,2019
"4848","2019/20 SW38 (KW12)","A47..47",NA,38,2019
"4849","2019/20 SW39 (KW13)","A47..47",NA,39,2019
"4850","2019/20 SW40 (KW14)","A47..47",NA,40,2019
"4851","2019/20 SW41 (KW15)","A47..47",NA,41,2019
"4852","2019/20 SW42 (KW16)","A47..47",NA,42,2019
"4853","2019/20 SW43 (KW17)","A47..47",NA,43,2019
"4854","2019/20 SW44 (KW18)","A47..47",NA,44,2019
"4855","2019/20 SW45 (KW19)","A47..47",NA,45,2019
"4856","2019/20 SW46 (KW20)","A47..47",NA,46,2019
"4857","2019/20 SW47 (KW21)","A47..47",NA,47,2019
"4858","2019/20 SW48 (KW22)","A47..47",NA,48,2019
"4859","2019/20 SW50 (KW24)","A47..47",NA,50,2019
"4860","2019/20 SW51 (KW25)","A47..47",NA,51,2019
"4861","2019/20 SW52 (KW26)","A47..47",NA,52,2019
"4862","2020/21 SW01 (KW27)","A47..47",NA,1,2020
"4863","2020/21 SW02 (KW28)","A47..47",NA,2,2020
