"","time_string","state","value","week","season"
"1242","2019/20 SW04 (KW30)","A27..27",NA,4,2019
"1243","2019/20 SW08 (KW34)","A27..27",NA,8,2019
"1244","2019/20 SW10 (KW36)","A27..27",NA,10,2019
"1245","2019/20 SW11 (KW37)","A27..27",NA,11,2019
"1246","2019/20 SW12 (KW38)","A27..27",NA,12,2019
"1247","2019/20 SW13 (KW39)","A27..27",NA,13,2019
"1248","2019/20 SW14 (KW40)","A27..27",NA,14,2019
"1249","2019/20 SW15 (KW41)","A27..27",NA,15,2019
"1250","2019/20 SW16 (KW42)","A27..27",NA,16,2019
"1251","2019/20 SW17 (KW43)","A27..27",NA,17,2019
"1252","2019/20 SW18 (KW44)","A27..27",NA,18,2019
"1253","2019/20 SW19 (KW45)","A27..27",NA,19,2019
"1254","2019/20 SW20 (KW46)","A27..27",NA,20,2019
"1255","2019/20 SW21 (KW47)","A27..27",NA,21,2019
"1256","2019/20 SW22 (KW48)","A27..27",NA,22,2019
"1257","2019/20 SW23 (KW49)","A27..27",NA,23,2019
"1258","2019/20 SW24 (KW50)","A27..27",NA,24,2019
"1259","2019/20 SW25 (KW51)","A27..27",NA,25,2019
"1260","2019/20 SW26 (KW52)","A27..27",NA,26,2019
"1261","2018/19 SW27 (KW01)","A28..28",NA,27,2018
"1262","2018/19 SW28 (KW02)","A28..28",NA,28,2018
"1263","2018/19 SW29 (KW03)","A28..28",NA,29,2018
"1264","2018/19 SW30 (KW04)","A28..28",NA,30,2018
"1265","2018/19 SW31 (KW05)","A28..28",NA,31,2018
"1266","2018/19 SW32 (KW06)","A28..28",1,32,2018
"1267","2018/19 SW33 (KW07)","A28..28",4,33,2018
"1268","2018/19 SW34 (KW08)","A28..28",4,34,2018
"1269","2018/19 SW35 (KW09)","A28..28",NA,35,2018
"1270","2018/19 SW36 (KW10)","A28..28",NA,36,2018
"1271","2018/19 SW37 (KW11)","A28..28",NA,37,2018
"1272","2018/19 SW38 (KW12)","A28..28",2,38,2018
"1273","2018/19 SW39 (KW13)","A28..28",NA,39,2018
"1274","2018/19 SW40 (KW14)","A28..28",1,40,2018
"1275","2018/19 SW41 (KW15)","A28..28",NA,41,2018
"1276","2018/19 SW42 (KW16)","A28..28",NA,42,2018
"1277","2018/19 SW43 (KW17)","A28..28",NA,43,2018
"1278","2018/19 SW44 (KW18)","A28..28",NA,44,2018
"1279","2018/19 SW45 (KW19)","A28..28",NA,45,2018
"1280","2018/19 SW46 (KW20)","A28..28",NA,46,2018
"1281","2018/19 SW47 (KW21)","A28..28",NA,47,2018
"1282","2018/19 SW48 (KW22)","A28..28",NA,48,2018
"1283","2018/19 SW49 (KW23)","A28..28",NA,49,2018
"1284","2018/19 SW50 (KW24)","A28..28",NA,50,2018
"1285","2019/20 SW02 (KW28)","A28..28",NA,2,2019
"1286","2019/20 SW03 (KW29)","A28..28",NA,3,2019
"1287","2019/20 SW04 (KW30)","A28..28",NA,4,2019
"1288","2019/20 SW08 (KW34)","A28..28",NA,8,2019
"1289","2019/20 SW10 (KW36)","A28..28",NA,10,2019
"1290","2019/20 SW11 (KW37)","A28..28",NA,11,2019
"1291","2019/20 SW12 (KW38)","A28..28",NA,12,2019
"1292","2019/20 SW13 (KW39)","A28..28",NA,13,2019
"1293","2019/20 SW14 (KW40)","A28..28",NA,14,2019
"1294","2019/20 SW15 (KW41)","A28..28",NA,15,2019
"1295","2019/20 SW16 (KW42)","A28..28",NA,16,2019
"1296","2019/20 SW17 (KW43)","A28..28",NA,17,2019
"1297","2019/20 SW18 (KW44)","A28..28",NA,18,2019
"1298","2019/20 SW19 (KW45)","A28..28",NA,19,2019
"1299","2019/20 SW20 (KW46)","A28..28",NA,20,2019
"1300","2019/20 SW21 (KW47)","A28..28",NA,21,2019
"1301","2019/20 SW22 (KW48)","A28..28",NA,22,2019
"1302","2019/20 SW23 (KW49)","A28..28",NA,23,2019
"1303","2019/20 SW24 (KW50)","A28..28",NA,24,2019
"1304","2019/20 SW25 (KW51)","A28..28",NA,25,2019
"1305","2019/20 SW26 (KW52)","A28..28",NA,26,2019
"1306","2018/19 SW27 (KW01)","A29..29",NA,27,2018
"1307","2018/19 SW28 (KW02)","A29..29",1,28,2018
"1308","2018/19 SW29 (KW03)","A29..29",1,29,2018
"1309","2018/19 SW30 (KW04)","A29..29",NA,30,2018
"1310","2018/19 SW31 (KW05)","A29..29",NA,31,2018
"1311","2018/19 SW32 (KW06)","A29..29",3,32,2018
"1312","2018/19 SW33 (KW07)","A29..29",NA,33,2018
"1313","2018/19 SW34 (KW08)","A29..29",2,34,2018
"1314","2018/19 SW35 (KW09)","A29..29",2,35,2018
"1315","2018/19 SW36 (KW10)","A29..29",4,36,2018
"1316","2018/19 SW37 (KW11)","A29..29",NA,37,2018
"1317","2018/19 SW38 (KW12)","A29..29",1,38,2018
"1318","2018/19 SW39 (KW13)","A29..29",1,39,2018
"1319","2018/19 SW40 (KW14)","A29..29",NA,40,2018
"1320","2018/19 SW41 (KW15)","A29..29",NA,41,2018
"1321","2018/19 SW42 (KW16)","A29..29",NA,42,2018
"1322","2018/19 SW43 (KW17)","A29..29",NA,43,2018
"1323","2018/19 SW44 (KW18)","A29..29",NA,44,2018
"1324","2018/19 SW45 (KW19)","A29..29",NA,45,2018
"1325","2018/19 SW46 (KW20)","A29..29",NA,46,2018
"1326","2018/19 SW47 (KW21)","A29..29",NA,47,2018
"1327","2018/19 SW48 (KW22)","A29..29",NA,48,2018
"1328","2018/19 SW49 (KW23)","A29..29",NA,49,2018
"1329","2018/19 SW50 (KW24)","A29..29",NA,50,2018
"1330","2019/20 SW02 (KW28)","A29..29",NA,2,2019
"1331","2019/20 SW03 (KW29)","A29..29",NA,3,2019
"1332","2019/20 SW04 (KW30)","A29..29",NA,4,2019
"1333","2019/20 SW08 (KW34)","A29..29",NA,8,2019
"1334","2019/20 SW10 (KW36)","A29..29",NA,10,2019
"1335","2019/20 SW11 (KW37)","A29..29",NA,11,2019
"1336","2019/20 SW12 (KW38)","A29..29",NA,12,2019
"1337","2019/20 SW13 (KW39)","A29..29",NA,13,2019
"1338","2019/20 SW14 (KW40)","A29..29",NA,14,2019
"1339","2019/20 SW15 (KW41)","A29..29",NA,15,2019
"1340","2019/20 SW16 (KW42)","A29..29",NA,16,2019
"1341","2019/20 SW17 (KW43)","A29..29",NA,17,2019
"1342","2019/20 SW18 (KW44)","A29..29",NA,18,2019
"1343","2019/20 SW19 (KW45)","A29..29",NA,19,2019
"1344","2019/20 SW20 (KW46)","A29..29",NA,20,2019
"1345","2019/20 SW21 (KW47)","A29..29",NA,21,2019
"1346","2019/20 SW22 (KW48)","A29..29",NA,22,2019
"1347","2019/20 SW23 (KW49)","A29..29",NA,23,2019
"1348","2019/20 SW24 (KW50)","A29..29",NA,24,2019
"1349","2019/20 SW25 (KW51)","A29..29",NA,25,2019
"1350","2019/20 SW26 (KW52)","A29..29",NA,26,2019
"1351","2018/19 SW27 (KW01)","A30..30",NA,27,2018
"1352","2018/19 SW28 (KW02)","A30..30",NA,28,2018
"1353","2018/19 SW29 (KW03)","A30..30",3,29,2018
"1354","2018/19 SW30 (KW04)","A30..30",1,30,2018
"1355","2018/19 SW31 (KW05)","A30..30",NA,31,2018
"1356","2018/19 SW32 (KW06)","A30..30",4,32,2018
"1357","2018/19 SW33 (KW07)","A30..30",NA,33,2018
"1358","2018/19 SW34 (KW08)","A30..30",3,34,2018
"1359","2018/19 SW35 (KW09)","A30..30",NA,35,2018
"1360","2018/19 SW36 (KW10)","A30..30",2,36,2018
"1361","2018/19 SW37 (KW11)","A30..30",1,37,2018
"1362","2018/19 SW38 (KW12)","A30..30",2,38,2018
"1363","2018/19 SW39 (KW13)","A30..30",NA,39,2018
"1364","2018/19 SW40 (KW14)","A30..30",NA,40,2018
"1365","2018/19 SW41 (KW15)","A30..30",NA,41,2018
"1366","2018/19 SW42 (KW16)","A30..30",NA,42,2018
"1367","2018/19 SW43 (KW17)","A30..30",NA,43,2018
"1368","2018/19 SW44 (KW18)","A30..30",NA,44,2018
"1369","2018/19 SW45 (KW19)","A30..30",NA,45,2018
"1370","2018/19 SW46 (KW20)","A30..30",NA,46,2018
"1371","2018/19 SW47 (KW21)","A30..30",NA,47,2018
"1372","2018/19 SW48 (KW22)","A30..30",NA,48,2018
"1373","2018/19 SW49 (KW23)","A30..30",NA,49,2018
"1374","2018/19 SW50 (KW24)","A30..30",NA,50,2018
"1375","2019/20 SW02 (KW28)","A30..30",NA,2,2019
"1376","2019/20 SW03 (KW29)","A30..30",NA,3,2019
"1377","2019/20 SW04 (KW30)","A30..30",NA,4,2019
"1378","2019/20 SW08 (KW34)","A30..30",NA,8,2019
"1379","2019/20 SW10 (KW36)","A30..30",NA,10,2019
"1380","2019/20 SW11 (KW37)","A30..30",NA,11,2019
"1381","2019/20 SW12 (KW38)","A30..30",NA,12,2019
"1382","2019/20 SW13 (KW39)","A30..30",NA,13,2019
"1383","2019/20 SW14 (KW40)","A30..30",NA,14,2019
"1384","2019/20 SW15 (KW41)","A30..30",NA,15,2019
"1385","2019/20 SW16 (KW42)","A30..30",NA,16,2019
"1386","2019/20 SW17 (KW43)","A30..30",NA,17,2019
"1387","2019/20 SW18 (KW44)","A30..30",NA,18,2019
"1388","2019/20 SW19 (KW45)","A30..30",NA,19,2019
"1389","2019/20 SW20 (KW46)","A30..30",NA,20,2019
"1390","2019/20 SW21 (KW47)","A30..30",NA,21,2019
"1391","2019/20 SW22 (KW48)","A30..30",NA,22,2019
"1392","2019/20 SW23 (KW49)","A30..30",NA,23,2019
"1393","2019/20 SW24 (KW50)","A30..30",NA,24,2019
"1394","2019/20 SW25 (KW51)","A30..30",NA,25,2019
"1395","2019/20 SW26 (KW52)","A30..30",NA,26,2019
"1396","2018/19 SW27 (KW01)","A31..31",NA,27,2018
"1397","2018/19 SW28 (KW02)","A31..31",NA,28,2018
"1398","2018/19 SW29 (KW03)","A31..31",NA,29,2018
"1399","2018/19 SW30 (KW04)","A31..31",NA,30,2018
"1400","2018/19 SW31 (KW05)","A31..31",3,31,2018
"1401","2018/19 SW32 (KW06)","A31..31",3,32,2018
"1402","2018/19 SW33 (KW07)","A31..31",3,33,2018
"1403","2018/19 SW34 (KW08)","A31..31",2,34,2018
"1404","2018/19 SW35 (KW09)","A31..31",2,35,2018
"1405","2018/19 SW36 (KW10)","A31..31",3,36,2018
"1406","2018/19 SW37 (KW11)","A31..31",1,37,2018
"1407","2018/19 SW38 (KW12)","A31..31",NA,38,2018
"1408","2018/19 SW39 (KW13)","A31..31",NA,39,2018
"1409","2018/19 SW40 (KW14)","A31..31",NA,40,2018
"1410","2018/19 SW41 (KW15)","A31..31",NA,41,2018
"1411","2018/19 SW42 (KW16)","A31..31",NA,42,2018
"1412","2018/19 SW43 (KW17)","A31..31",NA,43,2018
"1413","2018/19 SW44 (KW18)","A31..31",NA,44,2018
"1414","2018/19 SW45 (KW19)","A31..31",1,45,2018
"1415","2018/19 SW46 (KW20)","A31..31",NA,46,2018
"1416","2018/19 SW47 (KW21)","A31..31",NA,47,2018
"1417","2018/19 SW48 (KW22)","A31..31",NA,48,2018
"1418","2018/19 SW49 (KW23)","A31..31",NA,49,2018
"1419","2018/19 SW50 (KW24)","A31..31",NA,50,2018
"1420","2019/20 SW02 (KW28)","A31..31",NA,2,2019
"1421","2019/20 SW03 (KW29)","A31..31",NA,3,2019
"1422","2019/20 SW04 (KW30)","A31..31",NA,4,2019
"1423","2019/20 SW08 (KW34)","A31..31",NA,8,2019
"1424","2019/20 SW10 (KW36)","A31..31",NA,10,2019
"1425","2019/20 SW11 (KW37)","A31..31",NA,11,2019
"1426","2019/20 SW12 (KW38)","A31..31",NA,12,2019
"1427","2019/20 SW13 (KW39)","A31..31",NA,13,2019
"1428","2019/20 SW14 (KW40)","A31..31",NA,14,2019
"1429","2019/20 SW15 (KW41)","A31..31",NA,15,2019
"1430","2019/20 SW16 (KW42)","A31..31",NA,16,2019
"1431","2019/20 SW17 (KW43)","A31..31",NA,17,2019
"1432","2019/20 SW18 (KW44)","A31..31",NA,18,2019
"1433","2019/20 SW19 (KW45)","A31..31",NA,19,2019
"1434","2019/20 SW20 (KW46)","A31..31",NA,20,2019
"1435","2019/20 SW21 (KW47)","A31..31",NA,21,2019
"1436","2019/20 SW22 (KW48)","A31..31",NA,22,2019
"1437","2019/20 SW23 (KW49)","A31..31",NA,23,2019
"1438","2019/20 SW24 (KW50)","A31..31",NA,24,2019
"1439","2019/20 SW25 (KW51)","A31..31",NA,25,2019
"1440","2019/20 SW26 (KW52)","A31..31",NA,26,2019
"1441","2018/19 SW27 (KW01)","A32..32",NA,27,2018
"1442","2018/19 SW28 (KW02)","A32..32",NA,28,2018
"1443","2018/19 SW29 (KW03)","A32..32",NA,29,2018
"1444","2018/19 SW30 (KW04)","A32..32",NA,30,2018
"1445","2018/19 SW31 (KW05)","A32..32",1,31,2018
"1446","2018/19 SW32 (KW06)","A32..32",2,32,2018
"1447","2018/19 SW33 (KW07)","A32..32",2,33,2018
"1448","2018/19 SW34 (KW08)","A32..32",3,34,2018
"1449","2018/19 SW35 (KW09)","A32..32",NA,35,2018
"1450","2018/19 SW36 (KW10)","A32..32",1,36,2018
"1451","2018/19 SW37 (KW11)","A32..32",2,37,2018
"1452","2018/19 SW38 (KW12)","A32..32",1,38,2018
"1453","2018/19 SW39 (KW13)","A32..32",NA,39,2018
"1454","2018/19 SW40 (KW14)","A32..32",2,40,2018
"1455","2018/19 SW41 (KW15)","A32..32",NA,41,2018
"1456","2018/19 SW42 (KW16)","A32..32",NA,42,2018
"1457","2018/19 SW43 (KW17)","A32..32",NA,43,2018
"1458","2018/19 SW44 (KW18)","A32..32",NA,44,2018
"1459","2018/19 SW45 (KW19)","A32..32",NA,45,2018
"1460","2018/19 SW46 (KW20)","A32..32",NA,46,2018
"1461","2018/19 SW47 (KW21)","A32..32",NA,47,2018
"1462","2018/19 SW48 (KW22)","A32..32",NA,48,2018
"1463","2018/19 SW49 (KW23)","A32..32",NA,49,2018
"1464","2018/19 SW50 (KW24)","A32..32",NA,50,2018
"1465","2019/20 SW02 (KW28)","A32..32",NA,2,2019
"1466","2019/20 SW03 (KW29)","A32..32",NA,3,2019
"1467","2019/20 SW04 (KW30)","A32..32",NA,4,2019
"1468","2019/20 SW08 (KW34)","A32..32",NA,8,2019
"1469","2019/20 SW10 (KW36)","A32..32",NA,10,2019
"1470","2019/20 SW11 (KW37)","A32..32",NA,11,2019
"1471","2019/20 SW12 (KW38)","A32..32",NA,12,2019
"1472","2019/20 SW13 (KW39)","A32..32",NA,13,2019
"1473","2019/20 SW14 (KW40)","A32..32",NA,14,2019
"1474","2019/20 SW15 (KW41)","A32..32",NA,15,2019
"1475","2019/20 SW16 (KW42)","A32..32",NA,16,2019
"1476","2019/20 SW17 (KW43)","A32..32",NA,17,2019
"1477","2019/20 SW18 (KW44)","A32..32",NA,18,2019
"1478","2019/20 SW19 (KW45)","A32..32",NA,19,2019
"1479","2019/20 SW20 (KW46)","A32..32",NA,20,2019
"1480","2019/20 SW21 (KW47)","A32..32",NA,21,2019
"1481","2019/20 SW22 (KW48)","A32..32",NA,22,2019
"1482","2019/20 SW23 (KW49)","A32..32",NA,23,2019
"1483","2019/20 SW24 (KW50)","A32..32",NA,24,2019
"1484","2019/20 SW25 (KW51)","A32..32",NA,25,2019
"1485","2019/20 SW26 (KW52)","A32..32",NA,26,2019
"1486","2018/19 SW27 (KW01)","A33..33",NA,27,2018
"1487","2018/19 SW28 (KW02)","A33..33",1,28,2018
"1488","2018/19 SW29 (KW03)","A33..33",NA,29,2018
"1489","2018/19 SW30 (KW04)","A33..33",NA,30,2018
"1490","2018/19 SW31 (KW05)","A33..33",NA,31,2018
"1491","2018/19 SW32 (KW06)","A33..33",4,32,2018
"1492","2018/19 SW33 (KW07)","A33..33",5,33,2018
"1493","2018/19 SW34 (KW08)","A33..33",3,34,2018
"1494","2018/19 SW35 (KW09)","A33..33",3,35,2018
"1495","2018/19 SW36 (KW10)","A33..33",2,36,2018
"1496","2018/19 SW37 (KW11)","A33..33",NA,37,2018
"1497","2018/19 SW38 (KW12)","A33..33",NA,38,2018
"1498","2018/19 SW39 (KW13)","A33..33",NA,39,2018
"1499","2018/19 SW40 (KW14)","A33..33",NA,40,2018
"1500","2018/19 SW41 (KW15)","A33..33",NA,41,2018
"1501","2018/19 SW42 (KW16)","A33..33",NA,42,2018
"1502","2018/19 SW43 (KW17)","A33..33",NA,43,2018
"1503","2018/19 SW44 (KW18)","A33..33",NA,44,2018
"1504","2018/19 SW45 (KW19)","A33..33",NA,45,2018
"1505","2018/19 SW46 (KW20)","A33..33",NA,46,2018
"1506","2018/19 SW47 (KW21)","A33..33",NA,47,2018
"1507","2018/19 SW48 (KW22)","A33..33",NA,48,2018
"1508","2018/19 SW49 (KW23)","A33..33",NA,49,2018
"1509","2018/19 SW50 (KW24)","A33..33",NA,50,2018
"1510","2019/20 SW02 (KW28)","A33..33",NA,2,2019
"1511","2019/20 SW03 (KW29)","A33..33",NA,3,2019
"1512","2019/20 SW04 (KW30)","A33..33",NA,4,2019
"1513","2019/20 SW08 (KW34)","A33..33",NA,8,2019
"1514","2019/20 SW10 (KW36)","A33..33",NA,10,2019
"1515","2019/20 SW11 (KW37)","A33..33",NA,11,2019
"1516","2019/20 SW12 (KW38)","A33..33",NA,12,2019
"1517","2019/20 SW13 (KW39)","A33..33",NA,13,2019
"1518","2019/20 SW14 (KW40)","A33..33",NA,14,2019
"1519","2019/20 SW15 (KW41)","A33..33",NA,15,2019
"1520","2019/20 SW16 (KW42)","A33..33",NA,16,2019
"1521","2019/20 SW17 (KW43)","A33..33",NA,17,2019
"1522","2019/20 SW18 (KW44)","A33..33",NA,18,2019
"1523","2019/20 SW19 (KW45)","A33..33",NA,19,2019
"1524","2019/20 SW20 (KW46)","A33..33",NA,20,2019
"1525","2019/20 SW21 (KW47)","A33..33",NA,21,2019
"1526","2019/20 SW22 (KW48)","A33..33",NA,22,2019
"1527","2019/20 SW23 (KW49)","A33..33",NA,23,2019
"1528","2019/20 SW24 (KW50)","A33..33",NA,24,2019
"1529","2019/20 SW25 (KW51)","A33..33",NA,25,2019
"1530","2019/20 SW26 (KW52)","A33..33",1,26,2019
"1531","2018/19 SW27 (KW01)","A34..34",NA,27,2018
"1532","2018/19 SW28 (KW02)","A34..34",NA,28,2018
"1533","2018/19 SW29 (KW03)","A34..34",NA,29,2018
"1534","2018/19 SW30 (KW04)","A34..34",NA,30,2018
"1535","2018/19 SW31 (KW05)","A34..34",1,31,2018
"1536","2018/19 SW32 (KW06)","A34..34",NA,32,2018
"1537","2018/19 SW33 (KW07)","A34..34",2,33,2018
"1538","2018/19 SW34 (KW08)","A34..34",1,34,2018
"1539","2018/19 SW35 (KW09)","A34..34",3,35,2018
"1540","2018/19 SW36 (KW10)","A34..34",2,36,2018
"1541","2018/19 SW37 (KW11)","A34..34",1,37,2018
"1542","2018/19 SW38 (KW12)","A34..34",2,38,2018
"1543","2018/19 SW39 (KW13)","A34..34",NA,39,2018
"1544","2018/19 SW40 (KW14)","A34..34",2,40,2018
"1545","2018/19 SW41 (KW15)","A34..34",1,41,2018
"1546","2018/19 SW42 (KW16)","A34..34",NA,42,2018
"1547","2018/19 SW43 (KW17)","A34..34",1,43,2018
"1548","2018/19 SW44 (KW18)","A34..34",NA,44,2018
"1549","2018/19 SW45 (KW19)","A34..34",NA,45,2018
"1550","2018/19 SW46 (KW20)","A34..34",NA,46,2018
"1551","2018/19 SW47 (KW21)","A34..34",NA,47,2018
"1552","2018/19 SW48 (KW22)","A34..34",NA,48,2018
"1553","2018/19 SW49 (KW23)","A34..34",NA,49,2018
"1554","2018/19 SW50 (KW24)","A34..34",NA,50,2018
"1555","2019/20 SW02 (KW28)","A34..34",NA,2,2019
"1556","2019/20 SW03 (KW29)","A34..34",NA,3,2019
"1557","2019/20 SW04 (KW30)","A34..34",NA,4,2019
"1558","2019/20 SW08 (KW34)","A34..34",NA,8,2019
"1559","2019/20 SW10 (KW36)","A34..34",NA,10,2019
"1560","2019/20 SW11 (KW37)","A34..34",NA,11,2019
"1561","2019/20 SW12 (KW38)","A34..34",NA,12,2019
"1562","2019/20 SW13 (KW39)","A34..34",NA,13,2019
"1563","2019/20 SW14 (KW40)","A34..34",NA,14,2019
"1564","2019/20 SW15 (KW41)","A34..34",NA,15,2019
"1565","2019/20 SW16 (KW42)","A34..34",NA,16,2019
"1566","2019/20 SW17 (KW43)","A34..34",NA,17,2019
"1567","2019/20 SW18 (KW44)","A34..34",NA,18,2019
"1568","2019/20 SW19 (KW45)","A34..34",NA,19,2019
"1569","2019/20 SW20 (KW46)","A34..34",NA,20,2019
"1570","2019/20 SW21 (KW47)","A34..34",NA,21,2019
"1571","2019/20 SW22 (KW48)","A34..34",NA,22,2019
"1572","2019/20 SW23 (KW49)","A34..34",NA,23,2019
"1573","2019/20 SW24 (KW50)","A34..34",NA,24,2019
"1574","2019/20 SW25 (KW51)","A34..34",NA,25,2019
"1575","2019/20 SW26 (KW52)","A34..34",NA,26,2019
"1576","2018/19 SW27 (KW01)","A35..35",NA,27,2018
"1577","2018/19 SW28 (KW02)","A35..35",NA,28,2018
"1578","2018/19 SW29 (KW03)","A35..35",NA,29,2018
"1579","2018/19 SW30 (KW04)","A35..35",NA,30,2018
"1580","2018/19 SW31 (KW05)","A35..35",NA,31,2018
"1581","2018/19 SW32 (KW06)","A35..35",1,32,2018
"1582","2018/19 SW33 (KW07)","A35..35",1,33,2018
"1583","2018/19 SW34 (KW08)","A35..35",1,34,2018
"1584","2018/19 SW35 (KW09)","A35..35",1,35,2018
"1585","2018/19 SW36 (KW10)","A35..35",1,36,2018
"1586","2018/19 SW37 (KW11)","A35..35",1,37,2018
"1587","2018/19 SW38 (KW12)","A35..35",NA,38,2018
"1588","2018/19 SW39 (KW13)","A35..35",1,39,2018
"1589","2018/19 SW40 (KW14)","A35..35",NA,40,2018
"1590","2018/19 SW41 (KW15)","A35..35",NA,41,2018
"1591","2018/19 SW42 (KW16)","A35..35",NA,42,2018
"1592","2018/19 SW43 (KW17)","A35..35",NA,43,2018
"1593","2018/19 SW44 (KW18)","A35..35",NA,44,2018
"1594","2018/19 SW45 (KW19)","A35..35",NA,45,2018
"1595","2018/19 SW46 (KW20)","A35..35",NA,46,2018
"1596","2018/19 SW47 (KW21)","A35..35",NA,47,2018
"1597","2018/19 SW48 (KW22)","A35..35",NA,48,2018
"1598","2018/19 SW49 (KW23)","A35..35",NA,49,2018
"1599","2018/19 SW50 (KW24)","A35..35",NA,50,2018
"1600","2019/20 SW02 (KW28)","A35..35",NA,2,2019
"1601","2019/20 SW03 (KW29)","A35..35",NA,3,2019
"1602","2019/20 SW04 (KW30)","A35..35",NA,4,2019
"1603","2019/20 SW08 (KW34)","A35..35",NA,8,2019
"1604","2019/20 SW10 (KW36)","A35..35",NA,10,2019
"1605","2019/20 SW11 (KW37)","A35..35",NA,11,2019
"1606","2019/20 SW12 (KW38)","A35..35",NA,12,2019
"1607","2019/20 SW13 (KW39)","A35..35",NA,13,2019
"1608","2019/20 SW14 (KW40)","A35..35",NA,14,2019
"1609","2019/20 SW15 (KW41)","A35..35",NA,15,2019
"1610","2019/20 SW16 (KW42)","A35..35",NA,16,2019
"1611","2019/20 SW17 (KW43)","A35..35",NA,17,2019
"1612","2019/20 SW18 (KW44)","A35..35",NA,18,2019
"1613","2019/20 SW19 (KW45)","A35..35",NA,19,2019
"1614","2019/20 SW20 (KW46)","A35..35",NA,20,2019
"1615","2019/20 SW21 (KW47)","A35..35",NA,21,2019
"1616","2019/20 SW22 (KW48)","A35..35",NA,22,2019
"1617","2019/20 SW23 (KW49)","A35..35",NA,23,2019
"1618","2019/20 SW24 (KW50)","A35..35",NA,24,2019
"1619","2019/20 SW25 (KW51)","A35..35",NA,25,2019
"1620","2019/20 SW26 (KW52)","A35..35",NA,26,2019
"1621","2018/19 SW27 (KW01)","A36..36",NA,27,2018
"1622","2018/19 SW28 (KW02)","A36..36",NA,28,2018
"1623","2018/19 SW29 (KW03)","A36..36",NA,29,2018
"1624","2018/19 SW30 (KW04)","A36..36",NA,30,2018
"1625","2018/19 SW31 (KW05)","A36..36",1,31,2018
"1626","2018/19 SW32 (KW06)","A36..36",2,32,2018
"1627","2018/19 SW33 (KW07)","A36..36",1,33,2018
"1628","2018/19 SW34 (KW08)","A36..36",1,34,2018
"1629","2018/19 SW35 (KW09)","A36..36",6,35,2018
"1630","2018/19 SW36 (KW10)","A36..36",2,36,2018
"1631","2018/19 SW37 (KW11)","A36..36",2,37,2018
"1632","2018/19 SW38 (KW12)","A36..36",1,38,2018
"1633","2018/19 SW39 (KW13)","A36..36",NA,39,2018
"1634","2018/19 SW40 (KW14)","A36..36",NA,40,2018
"1635","2018/19 SW41 (KW15)","A36..36",NA,41,2018
"1636","2018/19 SW42 (KW16)","A36..36",NA,42,2018
"1637","2018/19 SW43 (KW17)","A36..36",NA,43,2018
"1638","2018/19 SW44 (KW18)","A36..36",NA,44,2018
"1639","2018/19 SW45 (KW19)","A36..36",NA,45,2018
"1640","2018/19 SW46 (KW20)","A36..36",NA,46,2018
"1641","2018/19 SW47 (KW21)","A36..36",NA,47,2018
"1642","2018/19 SW48 (KW22)","A36..36",NA,48,2018
"1643","2018/19 SW49 (KW23)","A36..36",NA,49,2018
"1644","2018/19 SW50 (KW24)","A36..36",NA,50,2018
"1645","2019/20 SW02 (KW28)","A36..36",NA,2,2019
"1646","2019/20 SW03 (KW29)","A36..36",NA,3,2019
"1647","2019/20 SW04 (KW30)","A36..36",NA,4,2019
"1648","2019/20 SW08 (KW34)","A36..36",NA,8,2019
"1649","2019/20 SW10 (KW36)","A36..36",NA,10,2019
"1650","2019/20 SW11 (KW37)","A36..36",NA,11,2019
"1651","2019/20 SW12 (KW38)","A36..36",NA,12,2019
"1652","2019/20 SW13 (KW39)","A36..36",NA,13,2019
"1653","2019/20 SW14 (KW40)","A36..36",NA,14,2019
"1654","2019/20 SW15 (KW41)","A36..36",NA,15,2019
"1655","2019/20 SW16 (KW42)","A36..36",NA,16,2019
"1656","2019/20 SW17 (KW43)","A36..36",NA,17,2019
"1657","2019/20 SW18 (KW44)","A36..36",NA,18,2019
"1658","2019/20 SW19 (KW45)","A36..36",NA,19,2019
"1659","2019/20 SW20 (KW46)","A36..36",NA,20,2019
"1660","2019/20 SW21 (KW47)","A36..36",NA,21,2019
"1661","2019/20 SW22 (KW48)","A36..36",NA,22,2019
"1662","2019/20 SW23 (KW49)","A36..36",NA,23,2019
"1663","2019/20 SW24 (KW50)","A36..36",1,24,2019
"1664","2019/20 SW25 (KW51)","A36..36",NA,25,2019
"1665","2019/20 SW26 (KW52)","A36..36",NA,26,2019
"1666","2018/19 SW27 (KW01)","A37..37",NA,27,2018
"1667","2018/19 SW28 (KW02)","A37..37",NA,28,2018
"1668","2018/19 SW29 (KW03)","A37..37",NA,29,2018
"1669","2018/19 SW30 (KW04)","A37..37",2,30,2018
"1670","2018/19 SW31 (KW05)","A37..37",NA,31,2018
"1671","2018/19 SW32 (KW06)","A37..37",3,32,2018
"1672","2018/19 SW33 (KW07)","A37..37",NA,33,2018
"1673","2018/19 SW34 (KW08)","A37..37",3,34,2018
"1674","2018/19 SW35 (KW09)","A37..37",NA,35,2018
"1675","2018/19 SW36 (KW10)","A37..37",2,36,2018
"1676","2018/19 SW37 (KW11)","A37..37",3,37,2018
"1677","2018/19 SW38 (KW12)","A37..37",NA,38,2018
"1678","2018/19 SW39 (KW13)","A37..37",1,39,2018
"1679","2018/19 SW40 (KW14)","A37..37",1,40,2018
"1680","2018/19 SW41 (KW15)","A37..37",2,41,2018
