"","time_string","state","value","week","season"
"1007","2018/19 SW45 (KW19)","A19..19",4,45,2018
"1008","2018/19 SW46 (KW20)","A19..19",1,46,2018
"1009","2018/19 SW47 (KW21)","A19..19",NA,47,2018
"1010","2018/19 SW48 (KW22)","A19..19",1,48,2018
"1011","2018/19 SW49 (KW23)","A19..19",NA,49,2018
"1012","2018/19 SW50 (KW24)","A19..19",NA,50,2018
"1013","2018/19 SW51 (KW25)","A19..19",NA,51,2018
"1014","2018/19 SW52 (KW26)","A19..19",NA,52,2018
"1015","2019/20 SW01 (KW27)","A19..19",NA,1,2019
"1016","2019/20 SW02 (KW28)","A19..19",NA,2,2019
"1017","2019/20 SW03 (KW29)","A19..19",1,3,2019
"1018","2019/20 SW04 (KW30)","A19..19",NA,4,2019
"1019","2019/20 SW05 (KW31)","A19..19",NA,5,2019
"1020","2019/20 SW06 (KW32)","A19..19",NA,6,2019
"1021","2019/20 SW07 (KW33)","A19..19",NA,7,2019
"1022","2019/20 SW08 (KW34)","A19..19",NA,8,2019
"1023","2019/20 SW09 (KW35)","A19..19",NA,9,2019
"1024","2019/20 SW10 (KW36)","A19..19",NA,10,2019
"1025","2019/20 SW11 (KW37)","A19..19",NA,11,2019
"1026","2019/20 SW12 (KW38)","A19..19",1,12,2019
"1027","2019/20 SW13 (KW39)","A19..19",NA,13,2019
"1028","2019/20 SW14 (KW40)","A19..19",NA,14,2019
"1029","2019/20 SW15 (KW41)","A19..19",NA,15,2019
"1030","2019/20 SW16 (KW42)","A19..19",2,16,2019
"1031","2019/20 SW17 (KW43)","A19..19",NA,17,2019
"1032","2019/20 SW18 (KW44)","A19..19",1,18,2019
"1033","2019/20 SW19 (KW45)","A19..19",2,19,2019
"1034","2019/20 SW20 (KW46)","A19..19",NA,20,2019
"1035","2019/20 SW21 (KW47)","A19..19",1,21,2019
"1036","2019/20 SW22 (KW48)","A19..19",3,22,2019
"1037","2019/20 SW23 (KW49)","A19..19",1,23,2019
"1038","2019/20 SW24 (KW50)","A19..19",7,24,2019
"1039","2019/20 SW25 (KW51)","A19..19",34,25,2019
"1040","2019/20 SW26 (KW52)","A19..19",4,26,2019
"1041","2018/19 SW27 (KW01)","A20..20",4,27,2018
"1042","2018/19 SW28 (KW02)","A20..20",15,28,2018
"1043","2018/19 SW29 (KW03)","A20..20",13,29,2018
"1044","2018/19 SW30 (KW04)","A20..20",34,30,2018
"1045","2018/19 SW31 (KW05)","A20..20",66,31,2018
"1046","2018/19 SW32 (KW06)","A20..20",120,32,2018
"1047","2018/19 SW33 (KW07)","A20..20",182,33,2018
"1048","2018/19 SW34 (KW08)","A20..20",174,34,2018
"1049","2018/19 SW35 (KW09)","A20..20",171,35,2018
"1050","2018/19 SW36 (KW10)","A20..20",168,36,2018
"1051","2018/19 SW37 (KW11)","A20..20",114,37,2018
"1052","2018/19 SW38 (KW12)","A20..20",91,38,2018
"1053","2018/19 SW39 (KW13)","A20..20",56,39,2018
"1054","2018/19 SW40 (KW14)","A20..20",30,40,2018
"1055","2018/19 SW41 (KW15)","A20..20",13,41,2018
"1056","2018/19 SW42 (KW16)","A20..20",11,42,2018
"1057","2018/19 SW43 (KW17)","A20..20",8,43,2018
"1058","2018/19 SW44 (KW18)","A20..20",3,44,2018
"1059","2018/19 SW45 (KW19)","A20..20",2,45,2018
"1060","2018/19 SW46 (KW20)","A20..20",4,46,2018
"1061","2018/19 SW47 (KW21)","A20..20",NA,47,2018
"1062","2018/19 SW48 (KW22)","A20..20",2,48,2018
"1063","2018/19 SW49 (KW23)","A20..20",1,49,2018
"1064","2018/19 SW50 (KW24)","A20..20",1,50,2018
"1065","2018/19 SW51 (KW25)","A20..20",NA,51,2018
"1066","2018/19 SW52 (KW26)","A20..20",NA,52,2018
"1067","2019/20 SW01 (KW27)","A20..20",NA,1,2019
"1068","2019/20 SW02 (KW28)","A20..20",NA,2,2019
"1069","2019/20 SW03 (KW29)","A20..20",NA,3,2019
"1070","2019/20 SW04 (KW30)","A20..20",NA,4,2019
"1071","2019/20 SW05 (KW31)","A20..20",2,5,2019
"1072","2019/20 SW06 (KW32)","A20..20",NA,6,2019
"1073","2019/20 SW07 (KW33)","A20..20",1,7,2019
"1074","2019/20 SW08 (KW34)","A20..20",NA,8,2019
"1075","2019/20 SW09 (KW35)","A20..20",NA,9,2019
"1076","2019/20 SW10 (KW36)","A20..20",NA,10,2019
"1077","2019/20 SW11 (KW37)","A20..20",NA,11,2019
"1078","2019/20 SW12 (KW38)","A20..20",1,12,2019
"1079","2019/20 SW13 (KW39)","A20..20",NA,13,2019
"1080","2019/20 SW14 (KW40)","A20..20",1,14,2019
"1081","2019/20 SW15 (KW41)","A20..20",1,15,2019
"1082","2019/20 SW16 (KW42)","A20..20",1,16,2019
"1083","2019/20 SW17 (KW43)","A20..20",3,17,2019
"1084","2019/20 SW18 (KW44)","A20..20",NA,18,2019
"1085","2019/20 SW19 (KW45)","A20..20",NA,19,2019
"1086","2019/20 SW20 (KW46)","A20..20",1,20,2019
"1087","2019/20 SW21 (KW47)","A20..20",3,21,2019
"1088","2019/20 SW22 (KW48)","A20..20",1,22,2019
"1089","2019/20 SW23 (KW49)","A20..20",NA,23,2019
"1090","2019/20 SW24 (KW50)","A20..20",5,24,2019
"1091","2019/20 SW25 (KW51)","A20..20",6,25,2019
"1092","2019/20 SW26 (KW52)","A20..20",3,26,2019
"1093","2018/19 SW27 (KW01)","A21..21",7,27,2018
"1094","2018/19 SW28 (KW02)","A21..21",6,28,2018
"1095","2018/19 SW29 (KW03)","A21..21",22,29,2018
"1096","2018/19 SW30 (KW04)","A21..21",30,30,2018
"1097","2018/19 SW31 (KW05)","A21..21",76,31,2018
"1098","2018/19 SW32 (KW06)","A21..21",113,32,2018
"1099","2018/19 SW33 (KW07)","A21..21",164,33,2018
"1100","2018/19 SW34 (KW08)","A21..21",195,34,2018
"1101","2018/19 SW35 (KW09)","A21..21",177,35,2018
"1102","2018/19 SW36 (KW10)","A21..21",151,36,2018
"1103","2018/19 SW37 (KW11)","A21..21",158,37,2018
"1104","2018/19 SW38 (KW12)","A21..21",96,38,2018
"1105","2018/19 SW39 (KW13)","A21..21",68,39,2018
"1106","2018/19 SW40 (KW14)","A21..21",29,40,2018
"1107","2018/19 SW41 (KW15)","A21..21",12,41,2018
"1108","2018/19 SW42 (KW16)","A21..21",10,42,2018
"1109","2018/19 SW43 (KW17)","A21..21",7,43,2018
"1110","2018/19 SW44 (KW18)","A21..21",2,44,2018
"1111","2018/19 SW45 (KW19)","A21..21",2,45,2018
"1112","2018/19 SW46 (KW20)","A21..21",2,46,2018
"1113","2018/19 SW47 (KW21)","A21..21",3,47,2018
"1114","2018/19 SW48 (KW22)","A21..21",NA,48,2018
"1115","2018/19 SW49 (KW23)","A21..21",NA,49,2018
"1116","2018/19 SW50 (KW24)","A21..21",1,50,2018
"1117","2018/19 SW51 (KW25)","A21..21",1,51,2018
"1118","2018/19 SW52 (KW26)","A21..21",NA,52,2018
"1119","2019/20 SW01 (KW27)","A21..21",NA,1,2019
"1120","2019/20 SW02 (KW28)","A21..21",NA,2,2019
"1121","2019/20 SW03 (KW29)","A21..21",1,3,2019
"1122","2019/20 SW04 (KW30)","A21..21",NA,4,2019
"1123","2019/20 SW05 (KW31)","A21..21",NA,5,2019
"1124","2019/20 SW06 (KW32)","A21..21",NA,6,2019
"1125","2019/20 SW07 (KW33)","A21..21",NA,7,2019
"1126","2019/20 SW08 (KW34)","A21..21",NA,8,2019
"1127","2019/20 SW09 (KW35)","A21..21",NA,9,2019
"1128","2019/20 SW10 (KW36)","A21..21",NA,10,2019
"1129","2019/20 SW11 (KW37)","A21..21",NA,11,2019
"1130","2019/20 SW12 (KW38)","A21..21",NA,12,2019
"1131","2019/20 SW13 (KW39)","A21..21",NA,13,2019
"1132","2019/20 SW14 (KW40)","A21..21",NA,14,2019
"1133","2019/20 SW15 (KW41)","A21..21",3,15,2019
"1134","2019/20 SW16 (KW42)","A21..21",1,16,2019
"1135","2019/20 SW17 (KW43)","A21..21",NA,17,2019
"1136","2019/20 SW18 (KW44)","A21..21",NA,18,2019
"1137","2019/20 SW19 (KW45)","A21..21",1,19,2019
"1138","2019/20 SW20 (KW46)","A21..21",1,20,2019
"1139","2019/20 SW21 (KW47)","A21..21",NA,21,2019
"1140","2019/20 SW22 (KW48)","A21..21",NA,22,2019
"1141","2019/20 SW23 (KW49)","A21..21",4,23,2019
"1142","2019/20 SW24 (KW50)","A21..21",4,24,2019
"1143","2019/20 SW25 (KW51)","A21..21",5,25,2019
"1144","2019/20 SW26 (KW52)","A21..21",3,26,2019
"1145","2018/19 SW27 (KW01)","A22..22",6,27,2018
"1146","2018/19 SW28 (KW02)","A22..22",13,28,2018
"1147","2018/19 SW29 (KW03)","A22..22",17,29,2018
"1148","2018/19 SW30 (KW04)","A22..22",34,30,2018
"1149","2018/19 SW31 (KW05)","A22..22",78,31,2018
"1150","2018/19 SW32 (KW06)","A22..22",127,32,2018
"1151","2018/19 SW33 (KW07)","A22..22",174,33,2018
"1152","2018/19 SW34 (KW08)","A22..22",211,34,2018
"1153","2018/19 SW35 (KW09)","A22..22",192,35,2018
"1154","2018/19 SW36 (KW10)","A22..22",156,36,2018
"1155","2018/19 SW37 (KW11)","A22..22",124,37,2018
"1156","2018/19 SW38 (KW12)","A22..22",86,38,2018
"1157","2018/19 SW39 (KW13)","A22..22",56,39,2018
"1158","2018/19 SW40 (KW14)","A22..22",27,40,2018
"1159","2018/19 SW41 (KW15)","A22..22",23,41,2018
"1160","2018/19 SW42 (KW16)","A22..22",13,42,2018
"1161","2018/19 SW43 (KW17)","A22..22",4,43,2018
"1162","2018/19 SW44 (KW18)","A22..22",2,44,2018
"1163","2018/19 SW45 (KW19)","A22..22",3,45,2018
"1164","2018/19 SW46 (KW20)","A22..22",1,46,2018
"1165","2018/19 SW47 (KW21)","A22..22",NA,47,2018
"1166","2018/19 SW48 (KW22)","A22..22",NA,48,2018
"1167","2018/19 SW49 (KW23)","A22..22",NA,49,2018
"1168","2018/19 SW50 (KW24)","A22..22",NA,50,2018
"1169","2018/19 SW51 (KW25)","A22..22",NA,51,2018
"1170","2018/19 SW52 (KW26)","A22..22",1,52,2018
"1171","2019/20 SW01 (KW27)","A22..22",NA,1,2019
"1172","2019/20 SW02 (KW28)","A22..22",NA,2,2019
"1173","2019/20 SW03 (KW29)","A22..22",NA,3,2019
"1174","2019/20 SW04 (KW30)","A22..22",NA,4,2019
"1175","2019/20 SW05 (KW31)","A22..22",NA,5,2019
"1176","2019/20 SW06 (KW32)","A22..22",NA,6,2019
"1177","2019/20 SW07 (KW33)","A22..22",NA,7,2019
"1178","2019/20 SW08 (KW34)","A22..22",NA,8,2019
"1179","2019/20 SW09 (KW35)","A22..22",1,9,2019
"1180","2019/20 SW10 (KW36)","A22..22",NA,10,2019
"1181","2019/20 SW11 (KW37)","A22..22",1,11,2019
"1182","2019/20 SW12 (KW38)","A22..22",NA,12,2019
"1183","2019/20 SW13 (KW39)","A22..22",1,13,2019
"1184","2019/20 SW14 (KW40)","A22..22",1,14,2019
"1185","2019/20 SW15 (KW41)","A22..22",1,15,2019
"1186","2019/20 SW16 (KW42)","A22..22",1,16,2019
"1187","2019/20 SW17 (KW43)","A22..22",1,17,2019
"1188","2019/20 SW18 (KW44)","A22..22",NA,18,2019
"1189","2019/20 SW19 (KW45)","A22..22",2,19,2019
"1190","2019/20 SW20 (KW46)","A22..22",NA,20,2019
"1191","2019/20 SW21 (KW47)","A22..22",2,21,2019
"1192","2019/20 SW22 (KW48)","A22..22",1,22,2019
"1193","2019/20 SW23 (KW49)","A22..22",3,23,2019
"1194","2019/20 SW24 (KW50)","A22..22",6,24,2019
"1195","2019/20 SW25 (KW51)","A22..22",8,25,2019
"1196","2019/20 SW26 (KW52)","A22..22",1,26,2019
"1197","2018/19 SW27 (KW01)","A23..23",7,27,2018
"1198","2018/19 SW28 (KW02)","A23..23",19,28,2018
"1199","2018/19 SW29 (KW03)","A23..23",17,29,2018
"1200","2018/19 SW30 (KW04)","A23..23",23,30,2018
"1201","2018/19 SW31 (KW05)","A23..23",72,31,2018
"1202","2018/19 SW32 (KW06)","A23..23",116,32,2018
"1203","2018/19 SW33 (KW07)","A23..23",153,33,2018
"1204","2018/19 SW34 (KW08)","A23..23",216,34,2018
"1205","2018/19 SW35 (KW09)","A23..23",168,35,2018
"1206","2018/19 SW36 (KW10)","A23..23",160,36,2018
"1207","2018/19 SW37 (KW11)","A23..23",126,37,2018
"1208","2018/19 SW38 (KW12)","A23..23",85,38,2018
"1209","2018/19 SW39 (KW13)","A23..23",58,39,2018
"1210","2018/19 SW40 (KW14)","A23..23",26,40,2018
"1211","2018/19 SW41 (KW15)","A23..23",22,41,2018
"1212","2018/19 SW42 (KW16)","A23..23",11,42,2018
"1213","2018/19 SW43 (KW17)","A23..23",7,43,2018
"1214","2018/19 SW44 (KW18)","A23..23",2,44,2018
"1215","2018/19 SW45 (KW19)","A23..23",6,45,2018
"1216","2018/19 SW46 (KW20)","A23..23",3,46,2018
"1217","2018/19 SW47 (KW21)","A23..23",NA,47,2018
"1218","2018/19 SW48 (KW22)","A23..23",NA,48,2018
"1219","2018/19 SW49 (KW23)","A23..23",NA,49,2018
"1220","2018/19 SW50 (KW24)","A23..23",NA,50,2018
"1221","2018/19 SW51 (KW25)","A23..23",1,51,2018
"1222","2018/19 SW52 (KW26)","A23..23",1,52,2018
"1223","2019/20 SW01 (KW27)","A23..23",NA,1,2019
"1224","2019/20 SW02 (KW28)","A23..23",NA,2,2019
"1225","2019/20 SW03 (KW29)","A23..23",NA,3,2019
"1226","2019/20 SW04 (KW30)","A23..23",1,4,2019
"1227","2019/20 SW05 (KW31)","A23..23",1,5,2019
"1228","2019/20 SW06 (KW32)","A23..23",NA,6,2019
"1229","2019/20 SW07 (KW33)","A23..23",NA,7,2019
"1230","2019/20 SW08 (KW34)","A23..23",NA,8,2019
"1231","2019/20 SW09 (KW35)","A23..23",NA,9,2019
"1232","2019/20 SW10 (KW36)","A23..23",3,10,2019
"1233","2019/20 SW11 (KW37)","A23..23",NA,11,2019
"1234","2019/20 SW12 (KW38)","A23..23",NA,12,2019
"1235","2019/20 SW13 (KW39)","A23..23",NA,13,2019
"1236","2019/20 SW14 (KW40)","A23..23",NA,14,2019
"1237","2019/20 SW15 (KW41)","A23..23",NA,15,2019
"1238","2019/20 SW16 (KW42)","A23..23",4,16,2019
"1239","2019/20 SW17 (KW43)","A23..23",2,17,2019
"1240","2019/20 SW18 (KW44)","A23..23",NA,18,2019
"1241","2019/20 SW19 (KW45)","A23..23",3,19,2019
"1242","2019/20 SW20 (KW46)","A23..23",NA,20,2019
"1243","2019/20 SW21 (KW47)","A23..23",3,21,2019
"1244","2019/20 SW22 (KW48)","A23..23",1,22,2019
"1245","2019/20 SW23 (KW49)","A23..23",6,23,2019
"1246","2019/20 SW24 (KW50)","A23..23",11,24,2019
"1247","2019/20 SW25 (KW51)","A23..23",8,25,2019
"1248","2019/20 SW26 (KW52)","A23..23",4,26,2019
"1249","2018/19 SW27 (KW01)","A24..24",6,27,2018
"1250","2018/19 SW28 (KW02)","A24..24",15,28,2018
"1251","2018/19 SW29 (KW03)","A24..24",17,29,2018
"1252","2018/19 SW30 (KW04)","A24..24",44,30,2018
"1253","2018/19 SW31 (KW05)","A24..24",80,31,2018
"1254","2018/19 SW32 (KW06)","A24..24",120,32,2018
"1255","2018/19 SW33 (KW07)","A24..24",168,33,2018
"1256","2018/19 SW34 (KW08)","A24..24",186,34,2018
"1257","2018/19 SW35 (KW09)","A24..24",159,35,2018
"1258","2018/19 SW36 (KW10)","A24..24",163,36,2018
"1259","2018/19 SW37 (KW11)","A24..24",134,37,2018
"1260","2018/19 SW38 (KW12)","A24..24",84,38,2018
"1261","2018/19 SW39 (KW13)","A24..24",69,39,2018
"1262","2018/19 SW40 (KW14)","A24..24",42,40,2018
"1263","2018/19 SW41 (KW15)","A24..24",21,41,2018
"1264","2018/19 SW42 (KW16)","A24..24",12,42,2018
"1265","2018/19 SW43 (KW17)","A24..24",6,43,2018
"1266","2018/19 SW44 (KW18)","A24..24",3,44,2018
"1267","2018/19 SW45 (KW19)","A24..24",NA,45,2018
"1268","2018/19 SW46 (KW20)","A24..24",2,46,2018
"1269","2018/19 SW47 (KW21)","A24..24",NA,47,2018
"1270","2018/19 SW48 (KW22)","A24..24",NA,48,2018
"1271","2018/19 SW49 (KW23)","A24..24",NA,49,2018
"1272","2018/19 SW50 (KW24)","A24..24",1,50,2018
"1273","2018/19 SW51 (KW25)","A24..24",NA,51,2018
"1274","2018/19 SW52 (KW26)","A24..24",1,52,2018
"1275","2019/20 SW01 (KW27)","A24..24",NA,1,2019
"1276","2019/20 SW02 (KW28)","A24..24",NA,2,2019
"1277","2019/20 SW03 (KW29)","A24..24",NA,3,2019
"1278","2019/20 SW04 (KW30)","A24..24",1,4,2019
"1279","2019/20 SW05 (KW31)","A24..24",1,5,2019
"1280","2019/20 SW06 (KW32)","A24..24",1,6,2019
"1281","2019/20 SW07 (KW33)","A24..24",NA,7,2019
"1282","2019/20 SW08 (KW34)","A24..24",NA,8,2019
"1283","2019/20 SW09 (KW35)","A24..24",NA,9,2019
"1284","2019/20 SW10 (KW36)","A24..24",2,10,2019
"1285","2019/20 SW11 (KW37)","A24..24",1,11,2019
"1286","2019/20 SW12 (KW38)","A24..24",1,12,2019
"1287","2019/20 SW13 (KW39)","A24..24",NA,13,2019
"1288","2019/20 SW14 (KW40)","A24..24",NA,14,2019
"1289","2019/20 SW15 (KW41)","A24..24",1,15,2019
"1290","2019/20 SW16 (KW42)","A24..24",NA,16,2019
"1291","2019/20 SW17 (KW43)","A24..24",NA,17,2019
"1292","2019/20 SW18 (KW44)","A24..24",1,18,2019
"1293","2019/20 SW19 (KW45)","A24..24",1,19,2019
"1294","2019/20 SW20 (KW46)","A24..24",1,20,2019
"1295","2019/20 SW21 (KW47)","A24..24",1,21,2019
"1296","2019/20 SW22 (KW48)","A24..24",2,22,2019
"1297","2019/20 SW23 (KW49)","A24..24",1,23,2019
"1298","2019/20 SW24 (KW50)","A24..24",10,24,2019
"1299","2019/20 SW25 (KW51)","A24..24",13,25,2019
"1300","2019/20 SW26 (KW52)","A24..24",5,26,2019
"1301","2018/19 SW27 (KW01)","A25..25",9,27,2018
"1302","2018/19 SW28 (KW02)","A25..25",16,28,2018
"1303","2018/19 SW29 (KW03)","A25..25",16,29,2018
"1304","2018/19 SW30 (KW04)","A25..25",34,30,2018
"1305","2018/19 SW31 (KW05)","A25..25",81,31,2018
"1306","2018/19 SW32 (KW06)","A25..25",132,32,2018
"1307","2018/19 SW33 (KW07)","A25..25",196,33,2018
"1308","2018/19 SW34 (KW08)","A25..25",188,34,2018
"1309","2018/19 SW35 (KW09)","A25..25",173,35,2018
"1310","2018/19 SW36 (KW10)","A25..25",133,36,2018
"1311","2018/19 SW37 (KW11)","A25..25",149,37,2018
"1312","2018/19 SW38 (KW12)","A25..25",75,38,2018
"1313","2018/19 SW39 (KW13)","A25..25",42,39,2018
"1314","2018/19 SW40 (KW14)","A25..25",41,40,2018
"1315","2018/19 SW41 (KW15)","A25..25",20,41,2018
"1316","2018/19 SW42 (KW16)","A25..25",8,42,2018
"1317","2018/19 SW43 (KW17)","A25..25",9,43,2018
"1318","2018/19 SW44 (KW18)","A25..25",1,44,2018
"1319","2018/19 SW45 (KW19)","A25..25",4,45,2018
"1320","2018/19 SW46 (KW20)","A25..25",NA,46,2018
"1321","2018/19 SW47 (KW21)","A25..25",2,47,2018
"1322","2018/19 SW48 (KW22)","A25..25",NA,48,2018
"1323","2018/19 SW49 (KW23)","A25..25",NA,49,2018
"1324","2018/19 SW50 (KW24)","A25..25",NA,50,2018
"1325","2018/19 SW51 (KW25)","A25..25",NA,51,2018
"1326","2018/19 SW52 (KW26)","A25..25",NA,52,2018
"1327","2019/20 SW01 (KW27)","A25..25",NA,1,2019
"1328","2019/20 SW02 (KW28)","A25..25",NA,2,2019
"1329","2019/20 SW03 (KW29)","A25..25",NA,3,2019
"1330","2019/20 SW04 (KW30)","A25..25",1,4,2019
"1331","2019/20 SW05 (KW31)","A25..25",NA,5,2019
"1332","2019/20 SW06 (KW32)","A25..25",NA,6,2019
"1333","2019/20 SW07 (KW33)","A25..25",NA,7,2019
"1334","2019/20 SW08 (KW34)","A25..25",NA,8,2019
"1335","2019/20 SW09 (KW35)","A25..25",NA,9,2019
"1336","2019/20 SW10 (KW36)","A25..25",NA,10,2019
"1337","2019/20 SW11 (KW37)","A25..25",1,11,2019
"1338","2019/20 SW12 (KW38)","A25..25",NA,12,2019
"1339","2019/20 SW13 (KW39)","A25..25",NA,13,2019
"1340","2019/20 SW14 (KW40)","A25..25",NA,14,2019
"1341","2019/20 SW15 (KW41)","A25..25",NA,15,2019
"1342","2019/20 SW16 (KW42)","A25..25",NA,16,2019
"1343","2019/20 SW17 (KW43)","A25..25",NA,17,2019
"1344","2019/20 SW18 (KW44)","A25..25",1,18,2019
"1345","2019/20 SW19 (KW45)","A25..25",NA,19,2019
"1346","2019/20 SW20 (KW46)","A25..25",1,20,2019
"1347","2019/20 SW21 (KW47)","A25..25",NA,21,2019
"1348","2019/20 SW22 (KW48)","A25..25",4,22,2019
"1349","2019/20 SW23 (KW49)","A25..25",4,23,2019
"1350","2019/20 SW24 (KW50)","A25..25",6,24,2019
"1351","2019/20 SW25 (KW51)","A25..25",3,25,2019
"1352","2019/20 SW26 (KW52)","A25..25",3,26,2019
"1353","2018/19 SW27 (KW01)","A26..26",6,27,2018
"1354","2018/19 SW28 (KW02)","A26..26",18,28,2018
"1355","2018/19 SW29 (KW03)","A26..26",29,29,2018
"1356","2018/19 SW30 (KW04)","A26..26",44,30,2018
"1357","2018/19 SW31 (KW05)","A26..26",85,31,2018
"1358","2018/19 SW32 (KW06)","A26..26",134,32,2018
"1359","2018/19 SW33 (KW07)","A26..26",179,33,2018
"1360","2018/19 SW34 (KW08)","A26..26",205,34,2018
"1361","2018/19 SW35 (KW09)","A26..26",249,35,2018
"1362","2018/19 SW36 (KW10)","A26..26",192,36,2018
"1363","2018/19 SW37 (KW11)","A26..26",144,37,2018
"1364","2018/19 SW38 (KW12)","A26..26",116,38,2018
"1365","2018/19 SW39 (KW13)","A26..26",50,39,2018
"1366","2018/19 SW40 (KW14)","A26..26",32,40,2018
"1367","2018/19 SW41 (KW15)","A26..26",24,41,2018
"1368","2018/19 SW42 (KW16)","A26..26",12,42,2018
"1369","2018/19 SW43 (KW17)","A26..26",5,43,2018
"1370","2018/19 SW44 (KW18)","A26..26",6,44,2018
"1371","2018/19 SW45 (KW19)","A26..26",3,45,2018
"1372","2018/19 SW46 (KW20)","A26..26",1,46,2018
"1373","2018/19 SW47 (KW21)","A26..26",NA,47,2018
"1374","2018/19 SW48 (KW22)","A26..26",1,48,2018
"1375","2018/19 SW49 (KW23)","A26..26",NA,49,2018
"1376","2018/19 SW50 (KW24)","A26..26",NA,50,2018
"1377","2018/19 SW51 (KW25)","A26..26",1,51,2018
"1378","2018/19 SW52 (KW26)","A26..26",1,52,2018
"1379","2019/20 SW01 (KW27)","A26..26",NA,1,2019
"1380","2019/20 SW02 (KW28)","A26..26",NA,2,2019
"1381","2019/20 SW03 (KW29)","A26..26",NA,3,2019
"1382","2019/20 SW04 (KW30)","A26..26",NA,4,2019
"1383","2019/20 SW05 (KW31)","A26..26",NA,5,2019
"1384","2019/20 SW06 (KW32)","A26..26",1,6,2019
"1385","2019/20 SW07 (KW33)","A26..26",1,7,2019
"1386","2019/20 SW08 (KW34)","A26..26",2,8,2019
"1387","2019/20 SW09 (KW35)","A26..26",NA,9,2019
"1388","2019/20 SW10 (KW36)","A26..26",1,10,2019
"1389","2019/20 SW11 (KW37)","A26..26",NA,11,2019
"1390","2019/20 SW12 (KW38)","A26..26",NA,12,2019
"1391","2019/20 SW13 (KW39)","A26..26",1,13,2019
"1392","2019/20 SW14 (KW40)","A26..26",1,14,2019
"1393","2019/20 SW15 (KW41)","A26..26",2,15,2019
"1394","2019/20 SW16 (KW42)","A26..26",1,16,2019
"1395","2019/20 SW17 (KW43)","A26..26",1,17,2019
"1396","2019/20 SW18 (KW44)","A26..26",2,18,2019
"1397","2019/20 SW19 (KW45)","A26..26",NA,19,2019
"1398","2019/20 SW20 (KW46)","A26..26",1,20,2019
"1399","2019/20 SW21 (KW47)","A26..26",4,21,2019
"1400","2019/20 SW22 (KW48)","A26..26",4,22,2019
"1401","2019/20 SW23 (KW49)","A26..26",3,23,2019
"1402","2019/20 SW24 (KW50)","A26..26",2,24,2019
"1403","2019/20 SW25 (KW51)","A26..26",11,25,2019
"1404","2019/20 SW26 (KW52)","A26..26",10,26,2019
"1405","2018/19 SW27 (KW01)","A27..27",6,27,2018
"1406","2018/19 SW28 (KW02)","A27..27",8,28,2018
"1407","2018/19 SW29 (KW03)","A27..27",22,29,2018
"1408","2018/19 SW30 (KW04)","A27..27",44,30,2018
"1409","2018/19 SW31 (KW05)","A27..27",110,31,2018
"1410","2018/19 SW32 (KW06)","A27..27",167,32,2018
"1411","2018/19 SW33 (KW07)","A27..27",200,33,2018
"1412","2018/19 SW34 (KW08)","A27..27",237,34,2018
"1413","2018/19 SW35 (KW09)","A27..27",225,35,2018
"1414","2018/19 SW36 (KW10)","A27..27",211,36,2018
"1415","2018/19 SW37 (KW11)","A27..27",154,37,2018
"1416","2018/19 SW38 (KW12)","A27..27",90,38,2018
"1417","2018/19 SW39 (KW13)","A27..27",57,39,2018
"1418","2018/19 SW40 (KW14)","A27..27",37,40,2018
"1419","2018/19 SW41 (KW15)","A27..27",25,41,2018
"1420","2018/19 SW42 (KW16)","A27..27",18,42,2018
"1421","2018/19 SW43 (KW17)","A27..27",6,43,2018
"1422","2018/19 SW44 (KW18)","A27..27",4,44,2018
"1423","2018/19 SW45 (KW19)","A27..27",5,45,2018
"1424","2018/19 SW46 (KW20)","A27..27",1,46,2018
"1425","2018/19 SW47 (KW21)","A27..27",NA,47,2018
"1426","2018/19 SW48 (KW22)","A27..27",2,48,2018
"1427","2018/19 SW49 (KW23)","A27..27",1,49,2018
"1428","2018/19 SW50 (KW24)","A27..27",1,50,2018
"1429","2018/19 SW51 (KW25)","A27..27",NA,51,2018
"1430","2018/19 SW52 (KW26)","A27..27",NA,52,2018
"1431","2019/20 SW01 (KW27)","A27..27",NA,1,2019
"1432","2019/20 SW02 (KW28)","A27..27",1,2,2019
"1433","2019/20 SW03 (KW29)","A27..27",NA,3,2019
"1434","2019/20 SW04 (KW30)","A27..27",NA,4,2019
"1435","2019/20 SW05 (KW31)","A27..27",NA,5,2019
"1436","2019/20 SW06 (KW32)","A27..27",NA,6,2019
"1437","2019/20 SW07 (KW33)","A27..27",1,7,2019
"1438","2019/20 SW08 (KW34)","A27..27",1,8,2019
"1439","2019/20 SW09 (KW35)","A27..27",NA,9,2019
"1440","2019/20 SW10 (KW36)","A27..27",NA,10,2019
"1441","2019/20 SW11 (KW37)","A27..27",NA,11,2019
"1442","2019/20 SW12 (KW38)","A27..27",1,12,2019
"1443","2019/20 SW13 (KW39)","A27..27",NA,13,2019
"1444","2019/20 SW14 (KW40)","A27..27",1,14,2019
"1445","2019/20 SW15 (KW41)","A27..27",NA,15,2019
"1446","2019/20 SW16 (KW42)","A27..27",NA,16,2019
"1447","2019/20 SW17 (KW43)","A27..27",1,17,2019
"1448","2019/20 SW18 (KW44)","A27..27",1,18,2019
"1449","2019/20 SW19 (KW45)","A27..27",2,19,2019
"1450","2019/20 SW20 (KW46)","A27..27",4,20,2019
"1451","2019/20 SW21 (KW47)","A27..27",1,21,2019
"1452","2019/20 SW22 (KW48)","A27..27",6,22,2019
